,Squad,Comp,Player,Pos,Age,Min_Playing,Gls,Ast,G+A,xG_Expected,npxG_Expected,xAG_Expected,TklW_Tackles,Sh_Blocks,Int,Clr,Recov,xG_Expected_norm,xAG_Expected_norm,G+A_norm,TklW_Tackles_norm,Sh_Blocks_norm,Int_norm,Clr_norm,Recov_norm,Min_Playing_norm,Score,Rank
1522,Liverpool,Premier League,Mohamed Salah,FW,32.0,3371.0,29,18,47,25.2,18.2,14.2,11,0,9,5,101,1.0,1.0,1.0,0.1375,0.0,0.13636363636363635,0.020080321285140562,0.4410480349344978,0.9856683240713658,0.786033015832732,1.0
609,Chelsea,Premier League,Cole Palmer,"MF,FW",22.0,3191.0,15,8,23,17.3,13.3,10.9,20,1,11,20,106,0.6865079365079365,0.767605633802817,0.48936170212765956,0.25,0.017543859649122806,0.16666666666666666,0.08032128514056225,0.462882096069869,0.9330213512723018,0.5528676110784023,2.0
450,Brentford,Premier League,Bryan Mbeumo,FW,24.0,3414.0,20,7,27,12.3,7.5,8.3,31,3,14,55,156,0.48809523809523814,0.5845070422535212,0.574468085106383,0.3875,0.05263157894736842,0.21212121212121213,0.22088353413654618,0.6812227074235808,0.9982451009066978,0.5058538035773227,3.0
1902,Newcastle Utd,Premier League,Alexander Isak,FW,24.0,2756.0,23,6,29,20.3,17.2,4.3,5,2,3,17,55,0.8055555555555556,0.3028169014084507,0.6170212765957447,0.0625,0.03508771929824561,0.045454545454545456,0.06827309236947791,0.24017467248908297,0.805791167007897,0.4884983620984682,4.0
1623,Manchester City,Premier League,Erling Haaland,FW,24.0,2736.0,22,3,25,22.0,18.8,3.0,6,1,5,23,34,0.873015873015873,0.21126760563380284,0.5319148936170213,0.075,0.017543859649122806,0.07575757575757576,0.09236947791164658,0.14847161572052403,0.7999415033635566,0.47099546337504805,5.0
1650,Manchester Utd,Premier League,Bruno Fernandes,MF,29.0,3018.0,8,10,18,9.9,7.6,8.5,50,6,26,35,213,0.3928571428571429,0.5985915492957746,0.3829787234042553,0.625,0.10526315789473684,0.3939393939393939,0.14056224899598393,0.9301310043668122,0.882421760748757,0.4680370756944331,6.0
462,Brentford,Premier League,Yoane Wissa,FW,27.0,2919.0,19,4,23,18.5,18.5,2.6,12,8,8,21,81,0.7341269841269842,0.18309859154929578,0.48936170212765956,0.15,0.14035087719298245,0.12121212121212122,0.08433734939759036,0.3537117903930131,0.8534659257092717,0.43988405716873524,7.0
676,Crystal Palace,Premier League,Ismaila Sarr,MF,26.0,2711.0,8,6,14,10.7,10.7,8.5,10,8,9,40,113,0.4246031746031746,0.5985915492957746,0.2978723404255319,0.125,0.14035087719298245,0.13636363636363635,0.1606425702811245,0.49344978165938863,0.7926294238081311,0.3990955447904769,8.0
2829,Wolves,Premier League,Matheus Cunha,"MF,FW",25.0,2597.0,15,6,21,8.6,8.6,7.7,22,1,17,23,125,0.3412698412698413,0.5422535211267606,0.44680851063829785,0.275,0.017543859649122806,0.25757575757575757,0.09236947791164658,0.5458515283842795,0.7592863410353905,0.3975747069617739,9.0
425,Bournemouth,Premier League,Antoine Semenyo,FW,24.0,3203.0,11,5,16,10.0,10.0,5.8,35,9,11,39,158,0.39682539682539686,0.4084507042253521,0.3404255319148936,0.4375,0.15789473684210525,0.16666666666666666,0.1566265060240964,0.6899563318777293,0.9365311494589061,0.39608163581914346,10.0
2771,West Ham,Premier League,Jarrod Bowen,"FW,MF",27.0,2973.0000000000005,13,8,21,8.6,7.8,6.8,26,4,16,25,129,0.3412698412698413,0.47887323943661975,0.44680851063829785,0.325,0.07017543859649122,0.24242424242424243,0.10040160642570281,0.5633187772925764,0.8692600175489911,0.3960463065103361,11.0
111,Aston Villa,Premier League,Ollie Watkins,FW,28.0,2598.0,16,8,24,15.3,13.8,3.3,7,3,8,15,43,0.6071428571428572,0.2323943661971831,0.5106382978723404,0.0875,0.05263157894736842,0.12121212121212122,0.060240963855421686,0.18777292576419213,0.7595788242176075,0.3941962106565974,12.0
661,Crystal Palace,Premier League,Eberechi Eze,"MF,FW",26.0,2588.0,8,8,16,10.5,8.9,6.2,22,0,11,10,146,0.4166666666666667,0.4366197183098592,0.3404255319148936,0.275,0.0,0.16666666666666666,0.040160642570281124,0.6375545851528385,0.7566539923954373,0.37421084438421176,13.0
1507,Liverpool,Premier League,Luis Díaz,FW,27.0,2399.0,13,5,18,12.0,12.0,5.0,26,0,7,7,105,0.4761904761904762,0.35211267605633806,0.3829787234042553,0.325,0.0,0.10606060606060606,0.028112449799196786,0.4585152838427948,0.70137467095642,0.3708285732822124,14.0
672,Crystal Palace,Premier League,Daniel Muñoz,DF,28.0,3228.0,4,5,9,4.9,4.9,5.5,80,6,44,108,171,0.19444444444444448,0.38732394366197187,0.19148936170212766,1.0,0.10526315789473684,0.6666666666666666,0.43373493975903615,0.7467248908296943,0.9438432290143317,0.36890763861437653,15.0
1970,Nott'ham Forest,Premier League,Chris Wood,FW,32.0,2959.0,20,3,23,13.4,11.0,2.6,5,7,5,29,50,0.5317460317460317,0.18309859154929578,0.48936170212765956,0.0625,0.12280701754385964,0.07575757575757576,0.11646586345381527,0.2183406113537118,0.8651652529979527,0.36706768431454634,16.0
108,Aston Villa,Premier League,Morgan Rogers,"FW,MF",22.0,3114.0,8,10,18,6.6,6.6,7.8,22,7,6,20,119,0.2619047619047619,0.5492957746478874,0.3829787234042553,0.275,0.12280701754385964,0.09090909090909091,0.08032128514056225,0.519650655021834,0.9105001462415911,0.364985737924704,17.0
1909,Newcastle Utd,Premier League,Jacob Murphy,FW,29.0,2360.0,8,12,20,5.7,5.7,8.9,19,0,13,35,98,0.2261904761904762,0.6267605633802817,0.425531914893617,0.2375,0.0,0.19696969696969696,0.14056224899598393,0.4279475982532751,0.6899678268499562,0.36296300706536827,18.0
670,Crystal Palace,Premier League,Jean-Philippe Mateta,FW,27.0,2648.0,14,2,16,13.5,11.9,3.2,12,4,2,23,68,0.5357142857142857,0.22535211267605637,0.3404255319148936,0.15,0.07017543859649122,0.030303030303030304,0.09236947791164658,0.29694323144104806,0.7742029833284586,0.3445695227115094,19.0
595,Chelsea,Premier League,Enzo Fernández,MF,23.0,2947.0,6,7,13,6.1,6.1,6.8,33,7,13,23,156,0.24206349206349206,0.47887323943661975,0.2765957446808511,0.4125,0.12280701754385964,0.19696969696969696,0.09236947791164658,0.6812227074235808,0.8616554548113483,0.3420890621755484,20.0
1900,Newcastle Utd,Premier League,Bruno Guimarães,MF,26.0,3271.0,5,6,11,4.3,4.3,6.1,47,10,29,44,188,0.17063492063492064,0.4295774647887324,0.23404255319148937,0.5875,0.17543859649122806,0.4393939393939394,0.17670682730923695,0.8209606986899564,0.9564200058496637,0.3417354831732218,21.0
439,Brentford,Premier League,Mikkel Damsgaard,"MF,FW",24.0,2911.0,2,10,12,2.8,2.8,8.4,44,3,27,31,179,0.1111111111111111,0.591549295774648,0.2553191489361702,0.55,0.05263157894736842,0.4090909090909091,0.12449799196787148,0.7816593886462883,0.8511260602515356,0.34115731872069566,22.0
420,Bournemouth,Premier League,Justin Kluivert,MF,25.0,2340.0,12,6,18,10.3,5.6,4.8,11,0,14,24,78,0.4087301587301588,0.3380281690140845,0.3829787234042553,0.1375,0.0,0.21212121212121213,0.0963855421686747,0.3406113537117904,0.6841181632056157,0.3403572396630803,23.0
890,Fulham,Premier League,Raúl Jiménez,FW,33.0,2494.0,12,3,15,12.0,9.6,3.3,24,5,10,23,80,0.4761904761904762,0.2323943661971831,0.3191489361702128,0.3,0.08771929824561403,0.15151515151515152,0.09236947791164658,0.34934497816593885,0.7291605732670371,0.3386712772858914,24.0
1523,Liverpool,Premier League,Dominik Szoboszlai,MF,23.0,2491.0,6,6,12,7.3,7.3,7.4,20,5,9,19,133,0.2896825396825397,0.5211267605633804,0.2553191489361702,0.25,0.08771929824561403,0.13636363636363635,0.07630522088353414,0.5807860262008734,0.7282831237203861,0.3351668090753743,25.0
109,Aston Villa,Premier League,Youri Tielemans,MF,27.0,3026.0,3,7,10,3.3,2.5,7.0,58,16,23,47,145,0.13095238095238096,0.49295774647887325,0.2127659574468085,0.725,0.2807017543859649,0.3484848484848485,0.18875502008032127,0.6331877729257642,0.8847616262064931,0.33347500617502024,26.0
2501,Tottenham,Premier League,Son Heung-min,FW,32.0,2110.0,7,9,16,7.2,5.7,8.2,9,0,5,17,85,0.28571428571428575,0.5774647887323944,0.3404255319148936,0.1125,0.0,0.07575757575757576,0.06827309236947791,0.37117903930131,0.6168470312957005,0.33152018677994655,27.0
600,Chelsea,Premier League,Nicolas Jackson,FW,23.0,2220.0,10,5,15,12.3,12.3,4.3,13,2,3,15,48,0.48809523809523814,0.3028169014084507,0.3191489361702128,0.1625,0.03508771929824561,0.045454545454545456,0.060240963855421686,0.2096069868995633,0.649020181339573,0.32891725878667155,28.0
515,Brighton,Premier League,Kaoru Mitoma,"FW,MF",27.0,2603.0,10,4,14,9.2,9.2,4.6,27,3,14,10,99,0.36507936507936506,0.323943661971831,0.2978723404255319,0.3375,0.05263157894736842,0.21212121212121213,0.040160642570281124,0.43231441048034935,0.7610412401286926,0.32567546421567733,29.0
889,Fulham,Premier League,Alex Iwobi,"FW,MF",28.0,2981.0,9,6,15,4.7,4.7,7.0,25,1,14,29,140,0.1865079365079365,0.49295774647887325,0.3191489361702128,0.3125,0.017543859649122806,0.21212121212121213,0.11646586345381527,0.611353711790393,0.8715998830067271,0.32545294398326174,30.0
1956,Nott'ham Forest,Premier League,Morgan Gibbs-White,MF,24.0,2802.9999999999995,7,8,15,6.3,6.3,5.0,22,5,23,29,127,0.25,0.35211267605633806,0.3191489361702128,0.275,0.08771929824561403,0.3484848484848485,0.11646586345381527,0.5545851528384279,0.819537876572097,0.31934197442505036,31.0
80,Arsenal,Premier League,Leandro Trossard,FW,29.0,2546.0,8,7,15,7.2,7.2,6.1,20,0,9,18,104,0.28571428571428575,0.4295774647887324,0.3191489361702128,0.25,0.0,0.13636363636363635,0.07228915662650602,0.45414847161572053,0.7443696987423223,0.31831811407348404,32.0
422,Bournemouth,Premier League,Dango Ouattara,FW,22.0,2005.0,7,4,11,8.4,8.4,5.5,26,10,11,51,92,0.33333333333333337,0.38732394366197187,0.23404255319148937,0.325,0.17543859649122806,0.16666666666666666,0.20481927710843373,0.4017467248908297,0.5861362971629132,0.31726367748669587,33.0
73,Arsenal,Premier League,Declan Rice,MF,25.0,2825.0,4,7,11,3.5,3.5,6.6,25,13,25,51,156,0.1388888888888889,0.4647887323943662,0.23404255319148937,0.3125,0.22807017543859648,0.3787878787878788,0.20481927710843373,0.6812227074235808,0.8259725065808716,0.3130015510508059,34.0
898,Fulham,Premier League,Antonee Robinson,DF,26.0,3167.0,0,10,10,0.7,0.7,4.2,61,9,62,133,157,0.027777777777777776,0.295774647887324,0.2127659574468085,0.7625,0.15789473684210525,0.9393939393939394,0.5341365461847389,0.6855895196506551,0.9260017548990933,0.31031727924868646,35.0
74,Arsenal,Premier League,Bukayo Saka,"FW,MF",22.0,1729.0,6,10,16,6.8,6.0,7.6,15,0,3,8,70,0.2698412698412698,0.5352112676056338,0.3404255319148936,0.1875,0.0,0.045454545454545456,0.0321285140562249,0.3056768558951965,0.505410938871015,0.3098882835703355,36.0
2823,Wolves,Premier League,Rayan Aït-Nouri,DF,23.0,3109.0,4,7,11,2.7,2.7,5.5,57,6,26,75,145,0.10714285714285715,0.38732394366197187,0.23404255319148937,0.7125,0.10526315789473684,0.3939393939393939,0.30120481927710846,0.6331877729257642,0.9090377303305059,0.3091728002319249,37.0
2852,Wolves,Premier League,Jørgen Strand Larsen,FW,24.0,2587.0,14,4,18,10.3,10.3,3.0,6,4,6,29,42,0.4087301587301588,0.21126760563380284,0.3829787234042553,0.075,0.07017543859649122,0.09090909090909091,0.11646586345381527,0.18340611353711792,0.7563615092132202,0.30608421421214604,38.0
509,Brighton,Premier League,João Pedro,"FW,MF",22.0,1948.0,10,6,16,8.9,5.0,5.0,12,0,9,12,59,0.3531746031746032,0.35211267605633806,0.3404255319148936,0.15,0.0,0.13636363636363635,0.04819277108433735,0.2576419213973799,0.5694647557765429,0.3025431767777222,39.0
1415,Leicester City,Premier League,Jamie Vardy,FW,37.0,2823.0,9,4,13,11.2,9.6,3.0,13,4,5,24,39,0.4444444444444444,0.21126760563380284,0.2765957446808511,0.1625,0.07017543859649122,0.07575757575757576,0.0963855421686747,0.1703056768558952,0.8253875402164376,0.30093159207601783,40.0
1502,Liverpool,Premier League,Trent Alexander-Arnold,DF,25.0,2365.0,3,6,9,1.9,1.9,7.3,50,9,31,55,132,0.07539682539682539,0.5140845070422535,0.19148936170212766,0.625,0.15789473684210525,0.4696969696969697,0.22088353413654618,0.5764192139737991,0.6914302427610413,0.3008000562384469,41.0
438,Brentford,Premier League,Nathan Collins,DF,23.0,3420.0,2,3,5,2.5,2.5,1.8,24,57,34,226,162,0.09920634920634921,0.1267605633802817,0.10638297872340426,0.3,1.0,0.5151515151515151,0.9076305220883534,0.7074235807860262,1.0,0.2979008940839367,42.0
2793,West Ham,Premier League,Aaron Wan-Bissaka,DF,26.0,3154.0,2,5,7,1.2,1.2,3.5,49,11,66,125,174,0.047619047619047616,0.24647887323943662,0.14893617021276595,0.6125,0.19298245614035087,1.0,0.5020080321285141,0.759825327510917,0.922199473530272,0.29284448744165753,43.0
454,Brentford,Premier League,Christian Nørgaard,MF,30.0,2819.0,5,4,9,4.3,4.3,1.3,49,20,49,70,193,0.17063492063492064,0.09154929577464789,0.19148936170212766,0.6125,0.3508771929824561,0.7424242424242424,0.28112449799196787,0.8427947598253275,0.8242176074875694,0.29049512272140954,44.0
671,Crystal Palace,Premier League,Tyrick Mitchell,DF,24.0,3092.0,0,5,5,1.3,1.3,6.4,55,12,19,108,168,0.05158730158730159,0.45070422535211274,0.10638297872340426,0.6875,0.21052631578947367,0.2878787878787879,0.43373493975903615,0.7336244541484717,0.9040655162328166,0.2897601319817232,45.0
1899,Newcastle Utd,Premier League,Anthony Gordon,"FW,MF",23.0,2434.0,6,5,11,8.0,6.5,5.0,18,2,7,9,97,0.31746031746031744,0.35211267605633806,0.23404255319148937,0.225,0.03508771929824561,0.10606060606060606,0.03614457831325301,0.42358078602620086,0.7116115823340158,0.2893434046892768,46.0
459,Brentford,Premier League,Kevin Schade,FW,22.0,2293.0,11,2,13,8.2,8.2,3.7,25,4,5,34,83,0.32539682539682535,0.2605633802816902,0.2765957446808511,0.3125,0.07017543859649122,0.07575757575757576,0.13654618473895583,0.3624454148471616,0.6703714536414156,0.28644067599063583,47.0
2502,Tottenham,Premier League,Brennan Johnson,FW,23.0,2177.0,11,3,14,10.4,10.4,2.3,26,3,4,14,63,0.41269841269841273,0.1619718309859155,0.2978723404255319,0.325,0.05263157894736842,0.06060606060606061,0.05622489959839357,0.27510917030567683,0.636443404504241,0.28607911378990036,48.0
604,Chelsea,Premier League,Noni Madueke,FW,22.0,2033.0,7,3,10,9.6,9.6,4.2,18,0,10,11,84,0.38095238095238093,0.295774647887324,0.2127659574468085,0.225,0.0,0.15151515151515152,0.04417670682730924,0.36681222707423583,0.5943258262649898,0.2850853309366251,49.0
2510,Tottenham,Premier League,Pedro Porro,DF,24.0,2610.0,2,6,8,1.6,1.6,5.0,49,17,36,84,152,0.0634920634920635,0.35211267605633806,0.1702127659574468,0.6125,0.2982456140350877,0.5454545454545454,0.3373493975903614,0.6637554585152838,0.7630886224042117,0.2845323893503505,50.0
415,Bournemouth,Premier League,Evanilson,FW,24.0,2319.0,10,1,11,12.5,11.7,1.9,10,2,1,21,67,0.49603174603174605,0.13380281690140844,0.23404255319148937,0.125,0.03508771929824561,0.015151515151515152,0.08433734939759036,0.2925764192139738,0.6779760163790582,0.28388504880012255,51.0
1622,Manchester City,Premier League,Joško Gvardiol,DF,22.0,3277.0000000000005,5,0,5,4.6,4.3,2.1,39,20,44,122,137,0.18253968253968253,0.147887323943662,0.10638297872340426,0.4875,0.3508771929824561,0.6666666666666666,0.4899598393574297,0.5982532751091703,0.9581749049429659,0.28318755924825245,52.0
2515,Tottenham,Premier League,Dominic Solanke,FW,26.0,2201.0,9,3,12,10.9,10.1,2.9,11,9,1,23,38,0.43253968253968256,0.20422535211267606,0.2553191489361702,0.1375,0.15789473684210525,0.015151515151515152,0.09236947791164658,0.16593886462882096,0.6434630008774496,0.28228668474225094,53.0
1955,Nott'ham Forest,Premier League,Anthony Elanga,"FW,MF",22.0,2501.0,6,11,17,4.5,4.5,5.7,14,1,6,25,89,0.17857142857142858,0.4014084507042254,0.3617021276595745,0.175,0.017543859649122806,0.09090909090909091,0.10040160642570281,0.388646288209607,0.7312079555425564,0.28137898428099256,54.0
67,Arsenal,Premier League,Gabriel Martinelli,"FW,MF",23.0,2290.0,8,4,12,7.4,7.4,5.0,15,0,5,19,78,0.29365079365079366,0.35211267605633806,0.2553191489361702,0.1875,0.0,0.07575757575757576,0.07630522088353414,0.3406113537117904,0.6694940040947646,0.277065010816123,55.0
1510,Liverpool,Premier League,Cody Gakpo,FW,25.0,1935.0,10,4,14,7.1,7.1,4.4,16,3,12,19,77,0.28174603174603174,0.3098591549295775,0.2978723404255319,0.2,0.05263157894736842,0.18181818181818182,0.07630522088353414,0.33624454148471616,0.5656624744077215,0.27670320847190755,56.0
1518,Liverpool,Premier League,Alexis Mac Allister,MF,25.0,2599.0,5,5,10,2.8,2.8,4.7,58,6,22,29,148,0.1111111111111111,0.33098591549295775,0.2127659574468085,0.725,0.10526315789473684,0.3333333333333333,0.11646586345381527,0.6462882096069869,0.7598713073998246,0.27639480150572143,57.0
2504,Tottenham,Premier League,Dejan Kulusevski,"MF,FW",24.0,2389.0,7,4,11,4.2,4.2,6.2,23,5,13,10,121,0.16666666666666669,0.4366197183098592,0.23404255319148937,0.2875,0.08771929824561403,0.19696969696969696,0.040160642570281124,0.5283842794759825,0.6984498391342497,0.276091642120061,58.0
1950,Nott'ham Forest,Premier League,Elliot Anderson,MF,21.0,2728.0,2,6,8,2.1,2.1,3.3,56,9,31,76,207,0.08333333333333334,0.2323943661971831,0.1702127659574468,0.7,0.15789473684210525,0.4696969696969697,0.30522088353413657,0.9039301310043668,0.7976016379058204,0.27223864438009593,59.0
1613,Manchester City,Premier League,Kevin De Bruyne,"MF,FW",33.0,1702.0,4,7,11,5.1,5.1,8.0,9,0,7,10,64,0.20238095238095238,0.5633802816901409,0.23404255319148937,0.1125,0.0,0.10606060606060606,0.040160642570281124,0.2794759825327511,0.49751389295115533,0.27198440889635145,60.0
1646,Manchester Utd,Premier League,Amad Diallo,"MF,FW",22.0,1901.0,8,6,14,4.7,4.7,4.9,31,2,11,19,109,0.1865079365079365,0.3450704225352113,0.2978723404255319,0.3875,0.03508771929824561,0.16666666666666666,0.07630522088353414,0.4759825327510917,0.5557180462123428,0.26940394283512364,61.0
1636,Manchester City,Premier League,Bernardo Silva,"MF,FW",29.0,2669.9999999999995,4,4,8,3.9,3.9,5.1,37,7,23,32,107,0.15476190476190477,0.35915492957746475,0.1702127659574468,0.4625,0.12280701754385964,0.3484848484848485,0.1285140562248996,0.4672489082969432,0.780637613337233,0.26781173272994296,62.0
2506,Tottenham,Premier League,James Maddison,MF,27.0,1809.0,9,7,16,5.8,5.8,4.2,19,4,12,19,76,0.23015873015873015,0.295774647887324,0.3404255319148936,0.2375,0.07017543859649122,0.18181818181818182,0.07630522088353414,0.3318777292576419,0.5288095934483767,0.26761196320827385,63.0
588,Chelsea,Premier League,Moisés Caicedo,"MF,DF",22.0,3351.0,1,2,3,0.8,0.8,3.0,73,10,49,60,229,0.03174603174603175,0.21126760563380284,0.06382978723404255,0.9125,0.17543859649122806,0.7424242424242424,0.24096385542168675,1.0,0.9798186604270255,0.2671005558355878,64.0
819,Everton,Premier League,James Tarkowski,DF,31.0,2922.0,1,1,2,1.3,1.3,2.9,40,42,41,213,98,0.05158730158730159,0.20422535211267606,0.0425531914893617,0.5,0.7368421052631579,0.6212121212121212,0.8554216867469879,0.4279475982532751,0.8543433752559227,0.2646202435331713,65.0
668,Crystal Palace,Premier League,Maxence Lacroix,DF,24.0,3116.0,1,1,2,3.4,3.4,1.0,41,22,54,207,130,0.1349206349206349,0.07042253521126761,0.0425531914893617,0.5125,0.38596491228070173,0.8181818181818182,0.8313253012048193,0.5676855895196506,0.9110851126060252,0.2644084725059671,66.0
1652,Manchester Utd,Premier League,Alejandro Garnacho,"MF,FW",20.0,2199.0,6,2,8,7.3,7.3,4.5,18,0,13,11,108,0.2896825396825397,0.31690140845070425,0.1702127659574468,0.225,0.0,0.19696969696969696,0.04417670682730924,0.47161572052401746,0.6428780345130155,0.2633596047280941,67.0
2351,Southampton,Premier League,Mateus Fernandes,MF,20.0,2909.0,2,4,6,4.0,4.0,3.0,48,8,28,35,179,0.15873015873015872,0.21126760563380284,0.1276595744680851,0.6,0.14035087719298245,0.42424242424242425,0.14056224899598393,0.7816593886462883,0.8505410938871015,0.2622722852876642,68.0
1185,Ipswich Town,Premier League,Liam Delap,FW,21.0,2593.0000000000005,12,2,14,9.3,7.8,1.9,8,0,2,28,68,0.36904761904761907,0.13380281690140844,0.2978723404255319,0.1,0.0,0.030303030303030304,0.11244979919678715,0.29694323144104806,0.7581164083065225,0.26193994064204323,69.0
1958,Nott'ham Forest,Premier League,Nikola Milenković,DF,26.0,3330.0,5,2,7,4.0,4.0,1.1,29,24,27,209,85,0.15873015873015872,0.07746478873239437,0.14893617021276595,0.3625,0.42105263157894735,0.4090909090909091,0.8393574297188755,0.37117903930131,0.9736765136004679,0.26174206557260515,70.0
1961,Nott'ham Forest,Premier League,Murillo,DF,22.0,3188.0,2,0,2,1.4,1.4,1.2,36,45,36,249,142,0.05555555555555555,0.08450704225352113,0.0425531914893617,0.45,0.7894736842105263,0.5454545454545454,1.0,0.6200873362445415,0.9321439017256508,0.25893668679700643,71.0
419,Bournemouth,Premier League,Milos Kerkez,DF,20.0,3336.0,2,5,7,0.6,0.5,3.9,26,11,45,106,169,0.023809523809523808,0.2746478873239437,0.14893617021276595,0.325,0.19298245614035087,0.6818181818181818,0.42570281124497994,0.7379912663755459,0.9754314126937701,0.2588059750638405,72.0
1635,Manchester City,Premier League,Sávio,"FW,MF",20.0,1766.0,1,8,9,5.0,5.0,6.9,17,2,6,9,79,0.19841269841269843,0.48591549295774655,0.19148936170212766,0.2125,0.03508771929824561,0.09090909090909091,0.03614457831325301,0.34497816593886466,0.5162328166130448,0.25679739900940934,73.0
524,Brighton,Premier League,Danny Welbeck,FW,33.0,2115.0,10,4,14,9.6,8.8,1.4,16,4,5,14,46,0.38095238095238093,0.09859154929577464,0.2978723404255319,0.2,0.07017543859649122,0.07575757575757576,0.05622489959839357,0.20087336244541484,0.6183094472067856,0.25464552841020865,74.0
61,Arsenal,Premier League,Kai Havertz,"FW,MF",25.0,1875.0,9,3,12,9.5,9.5,2.4,9,4,6,33,41,0.376984126984127,0.16901408450704225,0.2553191489361702,0.1125,0.07017543859649122,0.09090909090909091,0.13253012048192772,0.17903930131004367,0.5481134834747002,0.2546252565224933,75.0
815,Everton,Premier League,Iliman Ndiaye,FW,24.0,2430.0,9,0,9,6.2,4.7,1.9,28,5,20,24,172,0.24603174603174605,0.13380281690140844,0.19148936170212766,0.35,0.08771929824561403,0.30303030303030304,0.0963855421686747,0.7510917030567685,0.7104416496051477,0.25380138433555643,76.0
2790,West Ham,Premier League,Tomáš Souček,MF,29.0,2567.0,9,1,10,6.7,6.7,1.0,21,21,20,85,63,0.26587301587301587,0.07042253521126761,0.2127659574468085,0.2625,0.3684210526315789,0.30303030303030304,0.3413654618473896,0.27510917030567683,0.7505118455688798,0.25144649496271143,77.0
414,Bournemouth,Premier League,Lewis Cook,"MF,DF",27.0,2978.0,1,3,4,0.9,0.9,4.1,42,11,41,70,187,0.03571428571428572,0.2887323943661972,0.0851063829787234,0.525,0.19298245614035087,0.6212121212121212,0.28112449799196787,0.8165938864628821,0.870722433460076,0.2508638109466398,78.0
417,Bournemouth,Premier League,Dean Huijsen,DF,19.0,2427.0,3,2,5,1.9,1.9,2.0,26,29,51,198,105,0.07539682539682539,0.14084507042253522,0.10638297872340426,0.325,0.5087719298245614,0.7727272727272727,0.7951807228915663,0.4585152838427948,0.7095642000584966,0.2505526279154701,79.0
1512,Liverpool,Premier League,Ryan Gravenberch,MF,22.0,3160.0,0,4,4,1.1,1.1,3.1,35,10,60,59,193,0.043650793650793655,0.2183098591549296,0.0851063829787234,0.4375,0.17543859649122806,0.9090909090909091,0.23694779116465864,0.8427947598253275,0.9239543726235742,0.25006480798175357,80.0
1895,Newcastle Utd,Premier League,Harvey Barnes,FW,26.0,1755.0,9,4,13,7.2,7.2,4.0,9,2,6,15,55,0.28571428571428575,0.28169014084507044,0.2765957446808511,0.1125,0.03508771929824561,0.09090909090909091,0.060240963855421686,0.24017467248908297,0.5130155016086575,0.24996786022749495,81.0
1914,Newcastle Utd,Premier League,Sandro Tonali,MF,24.0,2630.0,4,2,6,4.4,4.4,2.2,32,11,34,33,177,0.17460317460317462,0.15492957746478875,0.1276595744680851,0.4,0.19298245614035087,0.5151515151515151,0.13253012048192772,0.7729257641921398,0.7689382860485522,0.24802518986825145,82.0
83,Arsenal,Premier League,Martin Ødegaard,MF,25.0,2325.0,3,8,11,4.8,4.0,5.4,11,0,6,6,97,0.19047619047619047,0.3802816901408451,0.23404255319148937,0.1375,0.0,0.09090909090909091,0.024096385542168676,0.42358078602620086,0.6797309154723603,0.24779856470681508,83.0
2782,West Ham,Premier League,Mohammed Kudus,"FW,MF",23.0,2590.0,5,3,8,6.9,6.9,3.1,23,1,4,8,138,0.27380952380952384,0.2183098591549296,0.1702127659574468,0.2875,0.017543859649122806,0.06060606060606061,0.0321285140562249,0.6026200873362445,0.7572389587598714,0.24772925618570865,84.0
607,Chelsea,Premier League,Pedro Neto,FW,24.0,2269.0,4,6,10,3.5,3.5,6.7,9,2,9,6,81,0.1388888888888889,0.471830985915493,0.2127659574468085,0.1125,0.03508771929824561,0.13636363636363635,0.024096385542168676,0.3537117903930131,0.6633518572682071,0.24484162478239052,85.0
514,Brighton,Premier League,Yankuba Minteh,"FW,MF",20.0,1838.0000000000002,6,4,10,4.1,4.1,5.0,35,0,11,31,85,0.16269841269841268,0.35211267605633806,0.2127659574468085,0.4375,0.0,0.16666666666666666,0.12449799196787148,0.37117903930131,0.5372916057326704,0.24364201569357904,86.0
591,Chelsea,Premier League,Marc Cucurella,DF,26.0,2988.0,5,1,6,2.8,2.8,2.1,45,16,28,95,130,0.1111111111111111,0.147887323943662,0.1276595744680851,0.5625,0.2807017543859649,0.42424242424242425,0.3815261044176707,0.5676855895196506,0.8736472652822462,0.24295786990808058,87.0
2781,West Ham,Premier League,Max Kilman,DF,27.0,3348.0,0,1,1,1.6,1.6,1.2,24,40,38,212,146,0.0634920634920635,0.08450704225352113,0.02127659574468085,0.3,0.7017543859649122,0.5757575757575758,0.8514056224899599,0.6375545851528385,0.9789412108803743,0.2424750156595425,88.0
663,Crystal Palace,Premier League,Marc Guéhi,DF,24.0,3059.0,3,2,5,2.0,2.0,1.8,34,23,28,163,146,0.07936507936507936,0.1267605633802817,0.10638297872340426,0.425,0.40350877192982454,0.42424242424242425,0.6546184738955824,0.6375545851528385,0.8944135712196549,0.24240512355227722,89.0
2786,West Ham,Premier League,Lucas Paquetá,"MF,FW",26.0,2380.0,4,0,4,5.3,3.7,3.1,37,4,18,37,149,0.21031746031746032,0.2183098591549296,0.0851063829787234,0.4625,0.07017543859649122,0.2727272727272727,0.14859437751004015,0.6506550218340611,0.6958174904942965,0.2388019665800768,90.0
